"Date","Title","Review_Text","Review_Score","Country"
1998-12-19,"THE BEST BOOK IN THE STAR WARS UNIVERSE!!!!!!!","This is the best book I have ever read. It is almost non-stop action from beginning to the end. Grand Admiral Thrawn is the best character ever in  Star Wars. A great ending to a great series.",5,"UK"
1999-06-04,"An awesome conclusion to an awesome trilogy!!!","This book is my favorite Star Wars book to date. It tells the incredible and dramatic ending of the Thrawn trilogy. This book is a must-read for any  Star Wars fan!!! Ten stars out of five!!!",5,"UK"
1999-07-03,"Episode VII, VIII, & IX","Every page exciting and Zahn has created such great characters from Admiral Thrawn, Karrde and Mara Jade, to the deadly Noghri. A must read  triology for the Star Wars fan!!!!",5,"UK"
1997-05-19,"A ""Forceful"" book!","You can picture everything that happens in this book.It has all of your favorite characters plus more. This is a great addition to the Star Wars adventures.",5,"UK"
1999-02-02,"a great book all around","this is the best star wars book ever  made.It is like it came out of George Lucas's mind. If you  read one book this weather it will be The  Last Commmand",5,"UK"
1998-07-05,"A MUST for your book shelf!","This book is brilliant, it takes off from the original Star Wars trilogy. All Star Wars fans will love this book with its amazing storline and conclusion.",5,"UK"
1998-05-06,"Great! I love this book! Action packed! The best book yet!","I love this book! It is so exciting!  The ending is especailly good! Two thumbs up to the greatest author in the world! ( Mr. Zaun of course!)",5,"UK"
1998-11-06,"Best finish to an amazing saga","After completing the Zahn trio with this brilliance, I'm hooked on SW novels forever. I just can't wait to get my hands on the next Zahn classic.",5,"UK"
1997-12-08,"Best Star Wars book ever!!!!!!!!!!!","Timothy Zahn is an excellent writer and this story was just superb, the ending was much better than I thought it would be. A great read!!",5,"UK"
1998-12-31,"A Star wars fan -must -read!","This book was great! I could not but it down. Star Wars fans will love it! Timothy Zahn brings the Charecters to life!",5,"UK"
1998-07-16,"Awesome!","I don't know what to say except awesome. It was so artistically done. I got hooked. Long live Mara, killer of C'baoth!",5,"UK"
1999-07-08,"This trilogy is the best of the best.","The only thing I wish they had done is explain the final space battle more.  Otherwise the hole trilogy was exilent.",5,"UK"
1999-05-15,"-","This is the best Star Wars novel in existence.  Read them all!  And then read Zahn's other two books!",5,"UK"
1999-06-04,"Horrible book (trilogy)","I REALLY hope this is not the story that they will film as the ""what-happend-after-Return-Of-The-Jedi"". Because they will ruin  EVERYTHING. Nice sympathy points for  ""let's-rememberaized-what-happened/the  characters-in-the-Star-Wars-Trilogy"". To me Mara Jade, Thrawn, Talon  Karde don't even exist on Star Wars.",1,"UK"
2018-08-05,"Dated by the prequels, but still better than Disney's films","I re-read this trilogy after becoming disillusioned with the Disney sequel trilogy.  I enjoyed this MUCH more.  I know there was a lot of ""Expanded Universe"" (now Legends) crap being published, but the Thrawn Trilogy was not among it.You could tell it was written prior to the release of the Prequel trilogy because of terms like ""Dark Jedi"" instead of ""Sith"" and other things that don't quite fit with those films.  However, it's very easy to read past those inconsistencies and enjoy this trilogy.  I really wish Disney had re-worked these books into their trilogy so that events herein take place 30 years after Return of the Jedi rather than the 5 years in this book.  It would have been MUCH more enjoyable.",5,"US"
2017-08-25,"Best Star Wars author best series in the fanverse","Timothy Zahn Star Wars books are the best and Thrawn is a great villain. The detail about the force abilities and thinking that goes behind Luke's choices is done very well. I never thought I'd like a Star Wars fan fiction book until I read this series. If you are a fan I highly recommend it as will anyone else who has ever read any Star Wars books. It's obviously good enough that Disney even added Thrawn to the official Star Wars universe as he is in the show 'Star Wars: Rebels.' I'm sure many would agree all the Thrawn books, would have made for great movies, but still they are great on their own no matter what the movies do with the characters",5,"US"
2016-09-26,"The story flows seamlessly from one scene to the next as the action progresses culminating - much like Return of the Jedi - with","The final installment of the Timothy Zahn's Thrawn Trilogy has everything anyone reading the first two novels in this series could have wanted.  The story picks up approximately a month after the events of Dark Force Rising as the Empire begins to press the advantage they won at the end of the last novel.  Once again, Zahn's writing shines as he uses such vivid detail that it is almost impossible not to visualize the story as if you were watching it on a screen.  The story flows seamlessly from one scene to the next as the action progresses culminating - much like Return of the Jedi - with a space battle, a ground battle and a force battle at once, ensuring a gripping finale to an outstanding series.",5,"US"
2017-07-20,"A trilogy from a true master of words!","Timothy Zahn is a mastermind of science fiction.  As an author his brilliance is on par with Poul Anderson and the like. This series is an amazing continuation of the Star Wars universe. Especially considering he does so much to build characters, create new worlds and all while staying in line with the amazing alternate universe that is the Star Wars universe.A must read, it will fill in gaps and create new and better possibilities.",5,"US"
2017-12-16,"Star Wars: The Last Novel","This is it; the last Star Wars novel worth reading.  Even though this novel is long, drawn out, and sometimes hard to follow - this book is still so much better than all the new “canon” books, and the other “Legends” books.  In this Thrawn series, the author took risks, had original new ideas, and actually did something with the characters.  You will never see another Star Wars novel like these Thrawn books.  All the new novels do is just play it safe; never advancing any serious Star Wars stories.  Bravo, Timothy Zahn!",4,"US"
2012-10-01,"A Thrilling Conclusion!","The Last Command is the third book of the Trawn trilogy, which takes place a few years after ""Return of the Jedi"". In this final installment of the series, full-scale war has reignited in multiple sectors acoss the galaxy, and the Empire is regaining control of planets necessary for reestablishing system dominance. The brilliant part about this final book is we get to see Grand Admiral Thrawn demonstrate his full tactical genius in combat as the Empires chief of command. Not only has be managed to make massive restorations to the empires fleet through expert covert operations resolved at the end of  the second book, ""Dark Force Rising"", he is also able to utilize his gains with surgical precision and efficiency. My favorite part is that Thrawn establishes himself as a villain that you come to respect and believe in! Not only is he clever and effective he is also respectful to his crew and subordinates. One may argue that this is because the insane Jedi Master C'baoth is seeking to gain supremacy over the Empire and establish himself as the new emperor. Thrawn is placed in a difficult position of having to guarantee the loyalty of his soldiers by maintaining troop morale, and establishing mutual respect while C'boath uses his dark powers of manipulation in an attempt to subvert Thrawn's hard-earned authority. This is, by far the most complex and compelling villain dynamic I have yet seen in a star wars storyline!The situation with the rebels is also brilliantly executed. Mara Jade must carefully navigate her shifting allegiances as she struggles with her own challenges both internally and with her continually shifting circumstances. She must find a way to resolve the awful spell that palatine beset upon her, compelling her to kill Luke Skywalker in vengeance. She also doesn't exactly like Luke, because the death of the emperor terminated her previous position as hand to the empire, which was considerably lucrative. All of this occurred years ago, and Mara is beginning to process this anguish, which only makes the conflict within her even more difficult. It's far easier for Mara simply to hate Luke, but she finds herself needing his help in this third book, and her situation becomes only more complicated, when the alliance learns of her history with the Empire!Sadly, Winter plays a minimal role in this book. I always found her to be one of the more fascinating characters with her photographic memory. She spends most of her time caring for Leia's child in this book. Leia makes a big power play, going off on a limb to lend aid to the Noghri, a race of short lizard-like aliens that have been loyal to the Empire, but only because of their respect for Lord Vader. Leia uses her investigative and diplomatic skills to utilize this inherited esteem, which ultimately results in significant effects.Many other exciting challenges take place for Luke Skywalker in this book. Master C'boath, Thrawn and a few other surprises along the way keep him more off his feet than usual! There is so much else that happens, that is masterfully resolved in this book it would take too long to describe. The smuggler Talon Karrde attempts to rally the rest of his smuggler associates against the empire, which proves to be a very difficult task. Every storyline in this book is entertaining, and finds a way to wrap itself into the significance of the overall conclusion.  I only had one problem with this book, and it has to do with a rather silly quote in one of the final chapters having to do with Thrawn's fascination with art. You'll know it when you get to it. For that to be one of the only things that really bothered me about the book though is amazing, because I'm usually really picky. This book is defiantly a good pay-off if you weren't as impressed with the first two. Timothy Zahn makes this one count, and puts in a lot of great moments as well as excellent conclusions.",5,"US"
