"Date","Title","Review_Text","Review_Score","Country"
2000-07-15,"A Blockbuster Continuation","In the first audio book, ""Heir to the Empire"", the story was read by Denis Lawson (Wedge Antilles), who did a credible job.  With Anthony Daniels (C3PO) things have improved considerably.  Daniels has a  much better reading voice.  He has great voice characterizations allowing  the reader to easily keep the many characters straight.  Once again the  special effects are excellent (blaster fire, star ship engines, etc.).  The  audio is crisp and clear in a car environment.  Timothy Zahn continues the  story of the fledgling New Republic.  Admiral Thrawn (of the Empire) is the  last surviving Grand Admiral, and his plans to bring down the New Republic  are slowly culminating.  In addition to that threat the NR has also to deal  with a new Dark Jedi.  Zahn does a great job with the old ""wheel  within a wheel"" type story.  There are several (but not too many)  threads running through the book that make it very entertaining and keep  you longing for more.  Well worth the purchase price (I can't add anything  more to the publisher's review).  Run time:  180 minutes.",5,"US"
2018-01-21,"This trilogy of Zahn's is one of the best of all the Star Wars expanded universe","This trilogy of Zahn's is one of the best of all the Star Wars expanded universe! His mastery of the nuances of each of the characters in his titles is nothing short of astounding.This trilogy is highly recommended!",5,"US"
2014-11-25,"Dark Force Rising Proves Itself","Dark Force Rising is another, quite solid entry in the Thrawn Trilogy. Timothy Zahn demonstrates his deep understanding of the Rebellion-era galaxy and his knowledge of the chemistry between characters. The plot is good, Thrawn and Pellaeon are cooler than ever, and C'boath unleashes his true self. Although some locations and ships may have to be researched on Wookiepedia, everything was nice, descriptive, and was truly Star Wars. It is a good read for any Star Wars fan!",5,"US"
2017-12-08,"Simply one if the best","This is Star Wars.  Characters captured nearly perfectly and a great new adventure too.  These should have been the newest episodes.  If Lucasfilm/Disney have any sense at all, they'll be sure to incorporate these stories into Canon and eventually deliver this trilogy to cinemas one day.",5,"US"
2018-03-20,"Over Rated!!!","Way overrated Trilogy.  Very boring read it was like a job to complete it.  I kept going because everyone said what good books these were.  Thrawn was interesting but there was too much to plow through to get to his parts.  And the ending was a big let down!!",1,"US"
2014-01-05,"Great story, 2nd in a trilogy","Second book in a trilogy, the entire set tells weaves a mighty fine story throughout the three books. Zahn has done a superb job on this story. It's adventuresome, fun, filled with well fleshed-out charcters, and vey intelligent. Never dull and nicely paced I found it hard to put down. Didn't want the books to come to an end.Space battles, new and powerful enemies, intrigue in the New Republic government and old grudges to be settled. All the gang is here and they're very entertaining!",5,"US"
2017-11-29,"I greatly enjoyed reading this book","I greatly enjoyed reading this book. I was very disappointed to find that I had finished the book at 79%. The remaining 21% is just ""about the author"" and excerpts from other books.",3,"US"
2013-03-31,"Classic Star Wars.","Strongly recommended.  Zahn's writing captures the feel of the movies and Star Wars universe. This was the Star Was expanded universe before Lucas let it run amuck with ever growing numbers of basically lousy writing and poorly thought-out continuations.  You feel these stories fit well and would have made excellent movies.  You don't have over-the-top characters like the Vong or million ship mega battles that simply feel like cop-out rather than well considered Star Wars scenarios.",5,"US"
2013-04-14,"Great series and on the go!","I really have been wanting to read this series. I unfortunately can no longer find the HC trilogy for a reasonable price. I noticed I could get this on Kindle and thought, why not? I am usually not a very big into digital purchases for some things but I am quite happy with this purchase and can't wait to read these books! If you are a Star Wars fan, these books are considered by some as a true continuation of the Star Wars saga! This can get you buy till Episode VII comes out!",5,"US"
2012-08-06,"Great story, but some flubs on Kindle conversion","This is a great entry in Zahn's trilogy and in the Star Wars Expanded Universe overall. Other reviewers on Amazon and elsewhere can better address the plot. All I'll append about this specific Kindle edition is that there are some oddball errors in the digitization: within the first ~30 [hardcopy] pages ""kind"" becomes ""lamb,"" ""civilian's"" loses its apostrophe. I'm not much beyond that point. So, yeah: if you're reading along and hit some weird words ... well, me, too.",4,"US"
2018-04-19,"Mike review","I like the book .  Much better than what shows at the movie theater.I might recommend this read, it is worth it.",4,"US"
2018-09-15,"Great book","Great book but have found a few typos from the transfer to digital.",5,"US"
2017-07-24,"... the old Star Wars EU books and a friend recommended the Thrawn trilogy and Shadows of the Empire","I wanted to start reading some of the old Star Wars EU books and a friend recommended the Thrawn trilogy and Shadows of the Empire. Thrawn trilogy delivered, could not put it down until I bought all three books and blasted through them. Looking forward to starting Shadows next!",5,"US"
2016-02-25,"My absolute favorite Star Wars books","My absolute favorite Star Wars books.  The writing style flows perfectly.  Zahn does an excellent job of bringing out his key characters and even makes you want to root for the bad guy.  He also keeps the reader on the edge of their seat by keeping the stories suspenseful.  Excellent",5,"US"
2015-03-09,"A good follow up to heir","I already wrote a review on this for when I bought the paperback copy, I bought it again since I later found the hardcover copy. Great book, worth a read. I'm sure you could find my other review if you really cared enough, but I'm sure there is many other people who went into better detail about why this book is good.",5,"US"
2018-06-02,"Simply amazing","What an adventure this book takes us on. It drops the subtitle clues to set up for the next book just like empire did for RotJ. It feels like you are almost watching the movie of this in your mind as it moves along its narrative. Yet another amazing work. Going to read the final now.",5,"US"
2018-11-05,"Awesome","If you like Star Wars, read this trilogy.",5,"US"
2018-09-08,"Five Stars","A great, classic trilogy. Fun Read.",5,"US"
2015-01-31,"It NEVER took place","IF Disney had not made ALL of the existing EU irrelevant this book would have made perfect sense in the scope of the EU however, it never happened and it has no canon to Star Wars AT ALL...so all it is is a story that has nothing to do with Star Wars going forward..so sad.If you see LEGENDS on any Star Wars book it NEVER happened in the Star Wars EU.....",5,"US"
2015-10-08,"Star Wars: Dark Force Rising book 2 of 3","1) Grand Admiral Thrawn. 2) Cloned Jedi Master. 3) Mara Jade. This takes place after the original trilogy and kicks so much butt, that everything Star Wars is held up to The Thrawn Trilogy. If you like reading and like Star Wars, you totally need this book.",5,"US"
2016-03-15,"A great book that really brought me back to what it ...","A great book that really brought me back to what it felt like the first time I saw Star Wars. Though the way Thrawn knew EVERY move our heroes would make before they knew they would be making them got a bit over the top after awhile.",4,"US"
